date and time;index;date;month;day;weeknr;weekday(0=M);hour;daytype(WrkSaSu);occupancyperc
2024-01-15 11:00:00+01:00;347;15-1-2024;1;15;3;0;11;1;90
2024-01-15 12:00:00+01:00;348;15-1-2024;1;15;3;0;12;1;50
2024-01-15 13:00:00+01:00;349;15-1-2024;1;15;3;0;13;1;50
2024-01-15 14:00:00+01:00;350;15-1-2024;1;15;3;0;14;1;80
2024-01-15 15:00:00+01:00;351;15-1-2024;1;15;3;0;15;1;80
2024-01-15 16:00:00+01:00;352;15-1-2024;1;15;3;0;16;1;80
2024-01-15 17:00:00+01:00;353;15-1-2024;1;15;3;0;17;1;50
2024-01-15 18:00:00+01:00;354;15-1-2024;1;15;3;0;18;1;42
2024-01-15 19:00:00+01:00;355;15-1-2024;1;15;3;0;19;1;33
2024-01-15 20:00:00+01:00;356;15-1-2024;1;15;3;0;20;1;25
2024-01-15 21:00:00+01:00;357;15-1-2024;1;15;3;0;21;1;17
2024-01-15 22:00:00+01:00;358;15-1-2024;1;15;3;0;22;1;8
2024-01-15 23:00:00+01:00;359;15-1-2024;1;15;3;0;23;1;0
2024-01-16 00:00:00+01:00;360;16-1-2024;1;16;3;1;0;1;0
2024-01-16 01:00:00+01:00;361;16-1-2024;1;16;3;1;1;1;0
2024-01-16 02:00:00+01:00;362;16-1-2024;1;16;3;1;2;1;0
2024-01-16 03:00:00+01:00;363;16-1-2024;1;16;3;1;3;1;0
2024-01-16 04:00:00+01:00;364;16-1-2024;1;16;3;1;4;1;0
2024-01-16 05:00:00+01:00;365;16-1-2024;1;16;3;1;5;1;0
2024-01-16 06:00:00+01:00;366;16-1-2024;1;16;3;1;6;1;0
2024-01-16 07:00:00+01:00;367;16-1-2024;1;16;3;1;7;1;0
2024-01-16 08:00:00+01:00;368;16-1-2024;1;16;3;1;8;1;60
2024-01-16 09:00:00+01:00;369;16-1-2024;1;16;3;1;9;1;60
2024-01-16 10:00:00+01:00;370;16-1-2024;1;16;3;1;10;1;90
2024-01-16 11:00:00+01:00;371;16-1-2024;1;16;3;1;11;1;90
2024-01-16 12:00:00+01:00;372;16-1-2024;1;16;3;1;12;1;50
2024-01-16 13:00:00+01:00;373;16-1-2024;1;16;3;1;13;1;50
2024-01-16 14:00:00+01:00;374;16-1-2024;1;16;3;1;14;1;80
2024-01-16 15:00:00+01:00;375;16-1-2024;1;16;3;1;15;1;80
2024-01-16 16:00:00+01:00;376;16-1-2024;1;16;3;1;16;1;80
2024-01-16 17:00:00+01:00;377;16-1-2024;1;16;3;1;17;1;50
2024-01-16 18:00:00+01:00;378;16-1-2024;1;16;3;1;18;1;42
2024-01-16 19:00:00+01:00;379;16-1-2024;1;16;3;1;19;1;33
2024-01-16 20:00:00+01:00;380;16-1-2024;1;16;3;1;20;1;25
2024-01-16 21:00:00+01:00;381;16-1-2024;1;16;3;1;21;1;17
2024-01-16 22:00:00+01:00;382;16-1-2024;1;16;3;1;22;1;8
2024-01-16 23:00:00+01:00;383;16-1-2024;1;16;3;1;23;1;0
2024-01-17 00:00:00+01:00;384;17-1-2024;1;17;3;2;0;1;0
2024-01-17 01:00:00+01:00;385;17-1-2024;1;17;3;2;1;1;0
2024-01-17 02:00:00+01:00;386;17-1-2024;1;17;3;2;2;1;0
2024-01-17 03:00:00+01:00;387;17-1-2024;1;17;3;2;3;1;0
2024-01-17 04:00:00+01:00;388;17-1-2024;1;17;3;2;4;1;0
2024-01-17 05:00:00+01:00;389;17-1-2024;1;17;3;2;5;1;0
2024-01-17 06:00:00+01:00;390;17-1-2024;1;17;3;2;6;1;0
2024-01-17 07:00:00+01:00;391;17-1-2024;1;17;3;2;7;1;0
2024-01-17 08:00:00+01:00;392;17-1-2024;1;17;3;2;8;1;60
2024-01-17 09:00:00+01:00;393;17-1-2024;1;17;3;2;9;1;60
2024-01-17 10:00:00+01:00;394;17-1-2024;1;17;3;2;10;1;90
2024-01-17 11:00:00+01:00;395;17-1-2024;1;17;3;2;11;1;90
2024-01-17 12:00:00+01:00;396;17-1-2024;1;17;3;2;12;1;50
2024-01-17 13:00:00+01:00;397;17-1-2024;1;17;3;2;13;1;50
2024-01-17 14:00:00+01:00;398;17-1-2024;1;17;3;2;14;1;80
2024-01-17 15:00:00+01:00;399;17-1-2024;1;17;3;2;15;1;80
2024-01-17 16:00:00+01:00;400;17-1-2024;1;17;3;2;16;1;80
2024-01-17 17:00:00+01:00;401;17-1-2024;1;17;3;2;17;1;50
2024-01-17 18:00:00+01:00;402;17-1-2024;1;17;3;2;18;1;42
2024-01-17 19:00:00+01:00;403;17-1-2024;1;17;3;2;19;1;33
2024-01-17 20:00:00+01:00;404;17-1-2024;1;17;3;2;20;1;25
2024-01-17 21:00:00+01:00;405;17-1-2024;1;17;3;2;21;1;17
2024-01-17 22:00:00+01:00;406;17-1-2024;1;17;3;2;22;1;8
2024-01-17 23:00:00+01:00;407;17-1-2024;1;17;3;2;23;1;0
2024-01-18 00:00:00+01:00;408;18-1-2024;1;18;3;3;0;1;0
2024-01-18 01:00:00+01:00;409;18-1-2024;1;18;3;3;1;1;0
2024-01-18 02:00:00+01:00;410;18-1-2024;1;18;3;3;2;1;0
2024-01-18 03:00:00+01:00;411;18-1-2024;1;18;3;3;3;1;0
2024-01-18 04:00:00+01:00;412;18-1-2024;1;18;3;3;4;1;0
2024-01-18 05:00:00+01:00;413;18-1-2024;1;18;3;3;5;1;0
2024-01-18 06:00:00+01:00;414;18-1-2024;1;18;3;3;6;1;0
2024-01-18 07:00:00+01:00;415;18-1-2024;1;18;3;3;7;1;0
2024-01-18 08:00:00+01:00;416;18-1-2024;1;18;3;3;8;1;60
2024-01-18 09:00:00+01:00;417;18-1-2024;1;18;3;3;9;1;60
2024-01-18 10:00:00+01:00;418;18-1-2024;1;18;3;3;10;1;90
2024-01-18 11:00:00+01:00;419;18-1-2024;1;18;3;3;11;1;90
2024-01-18 12:00:00+01:00;420;18-1-2024;1;18;3;3;12;1;50
2024-01-18 13:00:00+01:00;421;18-1-2024;1;18;3;3;13;1;50
2024-01-18 14:00:00+01:00;422;18-1-2024;1;18;3;3;14;1;80
2024-01-18 15:00:00+01:00;423;18-1-2024;1;18;3;3;15;1;80
2024-01-18 16:00:00+01:00;424;18-1-2024;1;18;3;3;16;1;80
2024-01-18 17:00:00+01:00;425;18-1-2024;1;18;3;3;17;1;50
2024-01-18 18:00:00+01:00;426;18-1-2024;1;18;3;3;18;1;42
2024-01-18 19:00:00+01:00;427;18-1-2024;1;18;3;3;19;1;33
2024-01-18 20:00:00+01:00;428;18-1-2024;1;18;3;3;20;1;25
2024-01-18 21:00:00+01:00;429;18-1-2024;1;18;3;3;21;1;17
2024-01-18 22:00:00+01:00;430;18-1-2024;1;18;3;3;22;1;8
2024-01-18 23:00:00+01:00;431;18-1-2024;1;18;3;3;23;1;0
2024-01-19 00:00:00+01:00;432;19-1-2024;1;19;3;4;0;1;0
2024-01-19 01:00:00+01:00;433;19-1-2024;1;19;3;4;1;1;0
2024-01-19 02:00:00+01:00;434;19-1-2024;1;19;3;4;2;1;0
2024-01-19 03:00:00+01:00;435;19-1-2024;1;19;3;4;3;1;0
2024-01-19 04:00:00+01:00;436;19-1-2024;1;19;3;4;4;1;0
2024-01-19 05:00:00+01:00;437;19-1-2024;1;19;3;4;5;1;0
2024-01-19 06:00:00+01:00;438;19-1-2024;1;19;3;4;6;1;0
2024-01-19 07:00:00+01:00;439;19-1-2024;1;19;3;4;7;1;0
2024-01-19 08:00:00+01:00;440;19-1-2024;1;19;3;4;8;1;60
2024-01-19 09:00:00+01:00;441;19-1-2024;1;19;3;4;9;1;60
2024-01-19 10:00:00+01:00;442;19-1-2024;1;19;3;4;10;1;90
2024-01-19 11:00:00+01:00;443;19-1-2024;1;19;3;4;11;1;90
2024-01-19 12:00:00+01:00;444;19-1-2024;1;19;3;4;12;1;50
2024-01-19 13:00:00+01:00;445;19-1-2024;1;19;3;4;13;1;50
2024-01-19 14:00:00+01:00;446;19-1-2024;1;19;3;4;14;1;80
2024-01-19 15:00:00+01:00;447;19-1-2024;1;19;3;4;15;1;80
2024-01-19 16:00:00+01:00;448;19-1-2024;1;19;3;4;16;1;80
2024-01-19 17:00:00+01:00;449;19-1-2024;1;19;3;4;17;1;50
2024-01-19 18:00:00+01:00;450;19-1-2024;1;19;3;4;18;1;42
2024-01-19 19:00:00+01:00;451;19-1-2024;1;19;3;4;19;1;33
2024-01-19 20:00:00+01:00;452;19-1-2024;1;19;3;4;20;1;25
2024-01-19 21:00:00+01:00;453;19-1-2024;1;19;3;4;21;1;17
2024-01-19 22:00:00+01:00;454;19-1-2024;1;19;3;4;22;1;8
2024-01-19 23:00:00+01:00;455;19-1-2024;1;19;3;4;23;1;0
2024-01-20 00:00:00+01:00;456;20-1-2024;1;20;3;5;0;2;0
2024-01-20 01:00:00+01:00;457;20-1-2024;1;20;3;5;1;2;0
2024-01-20 02:00:00+01:00;458;20-1-2024;1;20;3;5;2;2;0
2024-01-20 03:00:00+01:00;459;20-1-2024;1;20;3;5;3;2;0
2024-01-20 04:00:00+01:00;460;20-1-2024;1;20;3;5;4;2;0
2024-01-20 05:00:00+01:00;461;20-1-2024;1;20;3;5;5;2;0
2024-01-20 06:00:00+01:00;462;20-1-2024;1;20;3;5;6;2;0
2024-01-20 07:00:00+01:00;463;20-1-2024;1;20;3;5;7;2;0
2024-01-20 08:00:00+01:00;464;20-1-2024;1;20;3;5;8;2;0
2024-01-20 09:00:00+01:00;465;20-1-2024;1;20;3;5;9;2;0
2024-01-20 10:00:00+01:00;466;20-1-2024;1;20;3;5;10;2;50
2024-01-20 11:00:00+01:00;467;20-1-2024;1;20;3;5;11;2;50
2024-01-20 12:00:00+01:00;468;20-1-2024;1;20;3;5;12;2;30
2024-01-20 13:00:00+01:00;469;20-1-2024;1;20;3;5;13;2;30
2024-01-20 14:00:00+01:00;470;20-1-2024;1;20;3;5;14;2;50
2024-01-20 15:00:00+01:00;471;20-1-2024;1;20;3;5;15;2;50
2024-01-20 16:00:00+01:00;472;20-1-2024;1;20;3;5;16;2;50
2024-01-20 17:00:00+01:00;473;20-1-2024;1;20;3;5;17;2;0
2024-01-20 18:00:00+01:00;474;20-1-2024;1;20;3;5;18;2;0
2024-01-20 19:00:00+01:00;475;20-1-2024;1;20;3;5;19;2;0
2024-01-20 20:00:00+01:00;476;20-1-2024;1;20;3;5;20;2;0
2024-01-20 21:00:00+01:00;477;20-1-2024;1;20;3;5;21;2;0
2024-01-20 22:00:00+01:00;478;20-1-2024;1;20;3;5;22;2;0
2024-01-20 23:00:00+01:00;479;20-1-2024;1;20;3;5;23;2;0
2024-01-21 00:00:00+01:00;480;21-1-2024;1;21;3;6;0;3;0
2024-01-21 01:00:00+01:00;481;21-1-2024;1;21;3;6;1;3;0
2024-01-21 02:00:00+01:00;482;21-1-2024;1;21;3;6;2;3;0
2024-01-21 03:00:00+01:00;483;21-1-2024;1;21;3;6;3;3;0
2024-01-21 04:00:00+01:00;484;21-1-2024;1;21;3;6;4;3;0
2024-01-21 05:00:00+01:00;485;21-1-2024;1;21;3;6;5;3;0
2024-01-21 06:00:00+01:00;486;21-1-2024;1;21;3;6;6;3;0
2024-01-21 07:00:00+01:00;487;21-1-2024;1;21;3;6;7;3;0
2024-01-21 08:00:00+01:00;488;21-1-2024;1;21;3;6;8;3;0
2024-01-21 09:00:00+01:00;489;21-1-2024;1;21;3;6;9;3;0
2024-01-21 10:00:00+01:00;490;21-1-2024;1;21;3;6;10;3;0
2024-01-21 11:00:00+01:00;491;21-1-2024;1;21;3;6;11;3;0
2024-01-21 12:00:00+01:00;492;21-1-2024;1;21;3;6;12;3;0
2024-01-21 13:00:00+01:00;493;21-1-2024;1;21;3;6;13;3;0
2024-01-21 14:00:00+01:00;494;21-1-2024;1;21;3;6;14;3;0
2024-01-21 15:00:00+01:00;495;21-1-2024;1;21;3;6;15;3;0
2024-01-21 16:00:00+01:00;496;21-1-2024;1;21;3;6;16;3;0
2024-01-21 17:00:00+01:00;497;21-1-2024;1;21;3;6;17;3;0
2024-01-21 18:00:00+01:00;498;21-1-2024;1;21;3;6;18;3;0
2024-01-21 19:00:00+01:00;499;21-1-2024;1;21;3;6;19;3;0
2024-01-21 20:00:00+01:00;500;21-1-2024;1;21;3;6;20;3;0
2024-01-21 21:00:00+01:00;501;21-1-2024;1;21;3;6;21;3;0
2024-01-21 22:00:00+01:00;502;21-1-2024;1;21;3;6;22;3;0
2024-01-21 23:00:00+01:00;503;21-1-2024;1;21;3;6;23;3;0
2024-01-22 00:00:00+01:00;504;22-1-2024;1;22;4;0;0;1;0
2024-01-22 01:00:00+01:00;505;22-1-2024;1;22;4;0;1;1;0
2024-01-22 02:00:00+01:00;506;22-1-2024;1;22;4;0;2;1;0
2024-01-22 03:00:00+01:00;507;22-1-2024;1;22;4;0;3;1;0
2024-01-22 04:00:00+01:00;508;22-1-2024;1;22;4;0;4;1;0
2024-01-22 05:00:00+01:00;509;22-1-2024;1;22;4;0;5;1;0
2024-01-22 06:00:00+01:00;510;22-1-2024;1;22;4;0;6;1;0
2024-01-22 07:00:00+01:00;511;22-1-2024;1;22;4;0;7;1;0
2024-01-22 08:00:00+01:00;512;22-1-2024;1;22;4;0;8;1;60
2024-01-22 09:00:00+01:00;513;22-1-2024;1;22;4;0;9;1;60
2024-01-22 10:00:00+01:00;514;22-1-2024;1;22;4;0;10;1;90
2024-01-22 11:00:00+01:00;515;22-1-2024;1;22;4;0;11;1;90
2024-01-22 12:00:00+01:00;516;22-1-2024;1;22;4;0;12;1;50
2024-01-22 13:00:00+01:00;517;22-1-2024;1;22;4;0;13;1;50
2024-01-22 14:00:00+01:00;518;22-1-2024;1;22;4;0;14;1;80
2024-01-22 15:00:00+01:00;519;22-1-2024;1;22;4;0;15;1;80
2024-01-22 16:00:00+01:00;520;22-1-2024;1;22;4;0;16;1;80
2024-01-22 17:00:00+01:00;521;22-1-2024;1;22;4;0;17;1;50
2024-01-22 18:00:00+01:00;522;22-1-2024;1;22;4;0;18;1;42
2024-01-22 19:00:00+01:00;523;22-1-2024;1;22;4;0;19;1;33
2024-01-22 20:00:00+01:00;524;22-1-2024;1;22;4;0;20;1;25
2024-01-22 21:00:00+01:00;525;22-1-2024;1;22;4;0;21;1;17
2024-01-22 22:00:00+01:00;526;22-1-2024;1;22;4;0;22;1;8
2024-01-22 23:00:00+01:00;527;22-1-2024;1;22;4;0;23;1;0
2024-01-23 00:00:00+01:00;528;23-1-2024;1;23;4;1;0;1;0
2024-01-23 01:00:00+01:00;529;23-1-2024;1;23;4;1;1;1;0
2024-01-23 02:00:00+01:00;530;23-1-2024;1;23;4;1;2;1;0
2024-01-23 03:00:00+01:00;531;23-1-2024;1;23;4;1;3;1;0
2024-01-23 04:00:00+01:00;532;23-1-2024;1;23;4;1;4;1;0
2024-01-23 05:00:00+01:00;533;23-1-2024;1;23;4;1;5;1;0
2024-01-23 06:00:00+01:00;534;23-1-2024;1;23;4;1;6;1;0
2024-01-23 07:00:00+01:00;535;23-1-2024;1;23;4;1;7;1;0
2024-01-23 08:00:00+01:00;536;23-1-2024;1;23;4;1;8;1;60
2024-01-23 09:00:00+01:00;537;23-1-2024;1;23;4;1;9;1;60
2024-01-23 10:00:00+01:00;538;23-1-2024;1;23;4;1;10;1;90
2024-01-23 11:00:00+01:00;539;23-1-2024;1;23;4;1;11;1;90
2024-01-23 12:00:00+01:00;540;23-1-2024;1;23;4;1;12;1;50
2024-01-23 13:00:00+01:00;541;23-1-2024;1;23;4;1;13;1;50
2024-01-23 14:00:00+01:00;542;23-1-2024;1;23;4;1;14;1;80
2024-01-23 15:00:00+01:00;543;23-1-2024;1;23;4;1;15;1;80
2024-01-23 16:00:00+01:00;544;23-1-2024;1;23;4;1;16;1;80
2024-01-23 17:00:00+01:00;545;23-1-2024;1;23;4;1;17;1;50
2024-01-23 18:00:00+01:00;546;23-1-2024;1;23;4;1;18;1;42
2024-01-23 19:00:00+01:00;547;23-1-2024;1;23;4;1;19;1;33
2024-01-23 20:00:00+01:00;548;23-1-2024;1;23;4;1;20;1;25
2024-01-23 21:00:00+01:00;549;23-1-2024;1;23;4;1;21;1;17
2024-01-23 22:00:00+01:00;550;23-1-2024;1;23;4;1;22;1;8
2024-01-23 23:00:00+01:00;551;23-1-2024;1;23;4;1;23;1;0
2024-01-24 00:00:00+01:00;552;24-1-2024;1;24;4;2;0;1;0
2024-01-24 01:00:00+01:00;553;24-1-2024;1;24;4;2;1;1;0
2024-01-24 02:00:00+01:00;554;24-1-2024;1;24;4;2;2;1;0
2024-01-24 03:00:00+01:00;555;24-1-2024;1;24;4;2;3;1;0
2024-01-24 04:00:00+01:00;556;24-1-2024;1;24;4;2;4;1;0
2024-01-24 05:00:00+01:00;557;24-1-2024;1;24;4;2;5;1;0
2024-01-24 06:00:00+01:00;558;24-1-2024;1;24;4;2;6;1;0
2024-01-24 07:00:00+01:00;559;24-1-2024;1;24;4;2;7;1;0
2024-01-24 08:00:00+01:00;560;24-1-2024;1;24;4;2;8;1;60
2024-01-24 09:00:00+01:00;561;24-1-2024;1;24;4;2;9;1;60
2024-01-24 10:00:00+01:00;562;24-1-2024;1;24;4;2;10;1;90
2024-01-24 11:00:00+01:00;563;24-1-2024;1;24;4;2;11;1;90
2024-01-24 12:00:00+01:00;564;24-1-2024;1;24;4;2;12;1;50
2024-01-24 13:00:00+01:00;565;24-1-2024;1;24;4;2;13;1;50
2024-01-24 14:00:00+01:00;566;24-1-2024;1;24;4;2;14;1;80
2024-01-24 15:00:00+01:00;567;24-1-2024;1;24;4;2;15;1;80
2024-01-24 16:00:00+01:00;568;24-1-2024;1;24;4;2;16;1;80
2024-01-24 17:00:00+01:00;569;24-1-2024;1;24;4;2;17;1;50
2024-01-24 18:00:00+01:00;570;24-1-2024;1;24;4;2;18;1;42
2024-01-24 19:00:00+01:00;571;24-1-2024;1;24;4;2;19;1;33
2024-01-24 20:00:00+01:00;572;24-1-2024;1;24;4;2;20;1;25
2024-01-24 21:00:00+01:00;573;24-1-2024;1;24;4;2;21;1;17
2024-01-24 22:00:00+01:00;574;24-1-2024;1;24;4;2;22;1;8
2024-01-24 23:00:00+01:00;575;24-1-2024;1;24;4;2;23;1;0
2024-01-25 00:00:00+01:00;576;25-1-2024;1;25;4;3;0;1;0
2024-01-25 01:00:00+01:00;577;25-1-2024;1;25;4;3;1;1;0
2024-01-25 02:00:00+01:00;578;25-1-2024;1;25;4;3;2;1;0
2024-01-25 03:00:00+01:00;579;25-1-2024;1;25;4;3;3;1;0
2024-01-25 04:00:00+01:00;580;25-1-2024;1;25;4;3;4;1;0
2024-01-25 05:00:00+01:00;581;25-1-2024;1;25;4;3;5;1;0
2024-01-25 06:00:00+01:00;582;25-1-2024;1;25;4;3;6;1;0
2024-01-25 07:00:00+01:00;583;25-1-2024;1;25;4;3;7;1;0
2024-01-25 08:00:00+01:00;584;25-1-2024;1;25;4;3;8;1;60
2024-01-25 09:00:00+01:00;585;25-1-2024;1;25;4;3;9;1;60
2024-01-25 10:00:00+01:00;586;25-1-2024;1;25;4;3;10;1;90
2024-01-25 11:00:00+01:00;587;25-1-2024;1;25;4;3;11;1;90
2024-01-25 12:00:00+01:00;588;25-1-2024;1;25;4;3;12;1;50
2024-01-25 13:00:00+01:00;589;25-1-2024;1;25;4;3;13;1;50
2024-01-25 14:00:00+01:00;590;25-1-2024;1;25;4;3;14;1;80
2024-01-25 15:00:00+01:00;591;25-1-2024;1;25;4;3;15;1;80
2024-01-25 16:00:00+01:00;592;25-1-2024;1;25;4;3;16;1;80
2024-01-25 17:00:00+01:00;593;25-1-2024;1;25;4;3;17;1;50
2024-01-25 18:00:00+01:00;594;25-1-2024;1;25;4;3;18;1;42
2024-01-25 19:00:00+01:00;595;25-1-2024;1;25;4;3;19;1;33
2024-01-25 20:00:00+01:00;596;25-1-2024;1;25;4;3;20;1;25
2024-01-25 21:00:00+01:00;597;25-1-2024;1;25;4;3;21;1;17
2024-01-25 22:00:00+01:00;598;25-1-2024;1;25;4;3;22;1;8
2024-01-25 23:00:00+01:00;599;25-1-2024;1;25;4;3;23;1;0
2024-01-26 00:00:00+01:00;600;26-1-2024;1;26;4;4;0;1;0
2024-01-26 01:00:00+01:00;601;26-1-2024;1;26;4;4;1;1;0
2024-01-26 02:00:00+01:00;602;26-1-2024;1;26;4;4;2;1;0
2024-01-26 03:00:00+01:00;603;26-1-2024;1;26;4;4;3;1;0
2024-01-26 04:00:00+01:00;604;26-1-2024;1;26;4;4;4;1;0
2024-01-26 05:00:00+01:00;605;26-1-2024;1;26;4;4;5;1;0
2024-01-26 06:00:00+01:00;606;26-1-2024;1;26;4;4;6;1;0
2024-01-26 07:00:00+01:00;607;26-1-2024;1;26;4;4;7;1;0
2024-01-26 08:00:00+01:00;608;26-1-2024;1;26;4;4;8;1;60
2024-01-26 09:00:00+01:00;609;26-1-2024;1;26;4;4;9;1;60
2024-01-26 10:00:00+01:00;610;26-1-2024;1;26;4;4;10;1;90
2024-01-26 11:00:00+01:00;611;26-1-2024;1;26;4;4;11;1;90
2024-01-26 12:00:00+01:00;612;26-1-2024;1;26;4;4;12;1;50
2024-01-26 13:00:00+01:00;613;26-1-2024;1;26;4;4;13;1;50
2024-01-26 14:00:00+01:00;614;26-1-2024;1;26;4;4;14;1;80
2024-01-26 15:00:00+01:00;615;26-1-2024;1;26;4;4;15;1;80
2024-01-26 16:00:00+01:00;616;26-1-2024;1;26;4;4;16;1;80
2024-01-26 17:00:00+01:00;617;26-1-2024;1;26;4;4;17;1;50
2024-01-26 18:00:00+01:00;618;26-1-2024;1;26;4;4;18;1;42
2024-01-26 19:00:00+01:00;619;26-1-2024;1;26;4;4;19;1;33
2024-01-26 20:00:00+01:00;620;26-1-2024;1;26;4;4;20;1;25
2024-01-26 21:00:00+01:00;621;26-1-2024;1;26;4;4;21;1;17
2024-01-26 22:00:00+01:00;622;26-1-2024;1;26;4;4;22;1;8
2024-01-26 23:00:00+01:00;623;26-1-2024;1;26;4;4;23;1;0
2024-01-27 00:00:00+01:00;624;27-1-2024;1;27;4;5;0;2;0
2024-01-27 01:00:00+01:00;625;27-1-2024;1;27;4;5;1;2;0
2024-01-27 02:00:00+01:00;626;27-1-2024;1;27;4;5;2;2;0
2024-01-27 03:00:00+01:00;627;27-1-2024;1;27;4;5;3;2;0
2024-01-27 04:00:00+01:00;628;27-1-2024;1;27;4;5;4;2;0
2024-01-27 05:00:00+01:00;629;27-1-2024;1;27;4;5;5;2;0
2024-01-27 06:00:00+01:00;630;27-1-2024;1;27;4;5;6;2;0
2024-01-27 07:00:00+01:00;631;27-1-2024;1;27;4;5;7;2;0
2024-01-27 08:00:00+01:00;632;27-1-2024;1;27;4;5;8;2;0
2024-01-27 09:00:00+01:00;633;27-1-2024;1;27;4;5;9;2;0
2024-01-27 10:00:00+01:00;634;27-1-2024;1;27;4;5;10;2;50
2024-01-27 11:00:00+01:00;635;27-1-2024;1;27;4;5;11;2;50
2024-01-27 12:00:00+01:00;636;27-1-2024;1;27;4;5;12;2;30
2024-01-27 13:00:00+01:00;637;27-1-2024;1;27;4;5;13;2;30
2024-01-27 14:00:00+01:00;638;27-1-2024;1;27;4;5;14;2;50
2024-01-27 15:00:00+01:00;639;27-1-2024;1;27;4;5;15;2;50
2024-01-27 16:00:00+01:00;640;27-1-2024;1;27;4;5;16;2;50
2024-01-27 17:00:00+01:00;641;27-1-2024;1;27;4;5;17;2;0
2024-01-27 18:00:00+01:00;642;27-1-2024;1;27;4;5;18;2;0
2024-01-27 19:00:00+01:00;643;27-1-2024;1;27;4;5;19;2;0
2024-01-27 20:00:00+01:00;644;27-1-2024;1;27;4;5;20;2;0
2024-01-27 21:00:00+01:00;645;27-1-2024;1;27;4;5;21;2;0
2024-01-27 22:00:00+01:00;646;27-1-2024;1;27;4;5;22;2;0
2024-01-27 23:00:00+01:00;647;27-1-2024;1;27;4;5;23;2;0
2024-01-28 00:00:00+01:00;648;28-1-2024;1;28;4;6;0;3;0
2024-01-28 01:00:00+01:00;649;28-1-2024;1;28;4;6;1;3;0
2024-01-28 02:00:00+01:00;650;28-1-2024;1;28;4;6;2;3;0
2024-01-28 03:00:00+01:00;651;28-1-2024;1;28;4;6;3;3;0
2024-01-28 04:00:00+01:00;652;28-1-2024;1;28;4;6;4;3;0
2024-01-28 05:00:00+01:00;653;28-1-2024;1;28;4;6;5;3;0
2024-01-28 06:00:00+01:00;654;28-1-2024;1;28;4;6;6;3;0
2024-01-28 07:00:00+01:00;655;28-1-2024;1;28;4;6;7;3;0
2024-01-28 08:00:00+01:00;656;28-1-2024;1;28;4;6;8;3;0
2024-01-28 09:00:00+01:00;657;28-1-2024;1;28;4;6;9;3;0
2024-01-28 10:00:00+01:00;658;28-1-2024;1;28;4;6;10;3;0
2024-01-28 11:00:00+01:00;659;28-1-2024;1;28;4;6;11;3;0
2024-01-28 12:00:00+01:00;660;28-1-2024;1;28;4;6;12;3;0
2024-01-28 13:00:00+01:00;661;28-1-2024;1;28;4;6;13;3;0
2024-01-28 14:00:00+01:00;662;28-1-2024;1;28;4;6;14;3;0
2024-01-28 15:00:00+01:00;663;28-1-2024;1;28;4;6;15;3;0
2024-01-28 16:00:00+01:00;664;28-1-2024;1;28;4;6;16;3;0
2024-01-28 17:00:00+01:00;665;28-1-2024;1;28;4;6;17;3;0
2024-01-28 18:00:00+01:00;666;28-1-2024;1;28;4;6;18;3;0
2024-01-28 19:00:00+01:00;667;28-1-2024;1;28;4;6;19;3;0
2024-01-28 20:00:00+01:00;668;28-1-2024;1;28;4;6;20;3;0
2024-01-28 21:00:00+01:00;669;28-1-2024;1;28;4;6;21;3;0
2024-01-28 22:00:00+01:00;670;28-1-2024;1;28;4;6;22;3;0
2024-01-28 23:00:00+01:00;671;28-1-2024;1;28;4;6;23;3;0
2024-01-29 00:00:00+01:00;672;29-1-2024;1;29;5;0;0;1;0
2024-01-29 01:00:00+01:00;673;29-1-2024;1;29;5;0;1;1;0
2024-01-29 02:00:00+01:00;674;29-1-2024;1;29;5;0;2;1;0
2024-01-29 03:00:00+01:00;675;29-1-2024;1;29;5;0;3;1;0
2024-01-29 04:00:00+01:00;676;29-1-2024;1;29;5;0;4;1;0
2024-01-29 05:00:00+01:00;677;29-1-2024;1;29;5;0;5;1;0
2024-01-29 06:00:00+01:00;678;29-1-2024;1;29;5;0;6;1;0
2024-01-29 07:00:00+01:00;679;29-1-2024;1;29;5;0;7;1;0
2024-01-29 08:00:00+01:00;680;29-1-2024;1;29;5;0;8;1;60
2024-01-29 09:00:00+01:00;681;29-1-2024;1;29;5;0;9;1;60
2024-01-29 10:00:00+01:00;682;29-1-2024;1;29;5;0;10;1;90
2024-01-29 11:00:00+01:00;683;29-1-2024;1;29;5;0;11;1;90
2024-01-29 12:00:00+01:00;684;29-1-2024;1;29;5;0;12;1;50
2024-01-29 13:00:00+01:00;685;29-1-2024;1;29;5;0;13;1;50
2024-01-29 14:00:00+01:00;686;29-1-2024;1;29;5;0;14;1;80
2024-01-29 15:00:00+01:00;687;29-1-2024;1;29;5;0;15;1;80
2024-01-29 16:00:00+01:00;688;29-1-2024;1;29;5;0;16;1;80
2024-01-29 17:00:00+01:00;689;29-1-2024;1;29;5;0;17;1;50
2024-01-29 18:00:00+01:00;690;29-1-2024;1;29;5;0;18;1;42
2024-01-29 19:00:00+01:00;691;29-1-2024;1;29;5;0;19;1;33
2024-01-29 20:00:00+01:00;692;29-1-2024;1;29;5;0;20;1;25
2024-01-29 21:00:00+01:00;693;29-1-2024;1;29;5;0;21;1;17
2024-01-29 22:00:00+01:00;694;29-1-2024;1;29;5;0;22;1;8
